movies movie NNS mov ies 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
find find VV fin ind 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
see see VV see see 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

see see VV see see 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

show show VV sho how 1 O
me me PP me me 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

show show VV sho how 1 O
me me PP me me 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

show show NN sho how 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

zombie zombie NN zom bie 1 B-movie.subject
movie movie NN mov vie 1 O
favorites favorite NNS fav tes 1 O

find find VV fin ind 1 O
me me PP me me 1 O
a a DT a a 1 O
movie movie NN mov vie 1 O
with with IN wit ith 1 O
zombies zombie NNS zom ies 1 B-movie.subject

show show VV sho how 1 O
me me PP me me 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
zombies zombie NNS zom ies 1 B-movie.subject

show show VV sho how 1 O
me me PP me me 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
zombies zombie NNS zom ies 1 B-movie.subject

show show VV sho how 1 O
me me PP me me 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
zombies zombie NNS zom ies 1 B-movie.subject

show show NN sho how 1 O
movies movie NNS mov ies 1 O
of of IN of of 1 O
zombies zombie NNS zom ies 1 B-movie.subject

which which WDT whi ich 1 O
movies movie NNS mov ies 1 O
are be VBP are are 1 O
based base VVN bas sed 1 O
on on IN on on 1 O
zombies zombie NNS zom ies 1 B-movie.subject

which which WDT whi ich 1 O
movies movie NNS mov ies 1 O
have have VHP hav ave 1 O
zombies zombie NNS zom ies 1 B-movie.subject
in in IN in in 1 O
them them PP the hem 1 O

movies movie NNS mov ies 1 O
about about IN abo out 1 O
zombies zombie NNS zom ies 1 B-movie.subject

display display NN dis lay 1 O
movies movie NNS mov ies 1 O
of of IN of of 1 O
zombies zombie NNS zom ies 1 B-movie.subject

get get VV get get 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
zombies zombie NNS zom ies 1 B-movie.subject

movies movie NNS mov ies 1 O
about about IN abo out 1 O
zombies zombie NNS zom ies 1 B-movie.subject

i i NNS i i 1 O
want want VVP wan ant 1 O
scary scary JJ sca ary 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
see see VV see see 1 O
zombie zombie NN zom bie 1 B-movie.subject
movies movie NNS mov ies 1 O
that that WDT tha hat 1 O
are be VBP are are 1 O
scary scary JJ sca ary 1 B-movie.genre

find find VV fin ind 1 O
movies movie NNS mov ies 1 O
directed direct VVN dir ted 1 O
by by IN by by 1 O
niel niel NN nie iel 1 B-director.name
abramson abramson NN abr son 1 I-director.name

zombies zombie NNS zom ies 1 B-movie.subject

what what WP wha hat 1 O
movies movie NNS mov ies 1 O
are be VBP are are 1 O
directed direct VVN dir ted 1 O
by by IN by by 1 O
ridley Ridley NP rid ley 1 B-director.name
scott Scott NP sco ott 1 I-director.name

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
see see VV see see 1 O
movies movie NNS mov ies 1 O
directed direct VVN dir ted 1 O
by by IN by by 1 O
ridley Ridley NP rid ley 1 B-director.name
scott Scott NP sco ott 1 I-director.name

german german JJ ger man 1 B-country.name
movie movie NN mov vie 1 O
info info NN inf nfo 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
watch watch VV wat tch 1 O
a a DT a a 1 O
german german JJ ger man 1 B-country.name
movie movie NN mov vie 1 O

info info NN inf nfo 1 O
german german NN ger man 1 B-country.name
movie movie NN mov vie 1 O

show show VV sho how 1 O
german german JJ ger man 1 B-country.name
movies movie NNS mov ies 1 O

find find VV fin ind 1 O
action action NN act ion 1 B-movie.genre
movies movie NNS mov ies 1 O

looking look VVG loo ing 1 O
for for IN for for 1 O
an an DT an an 1 O
action action NN act ion 1 B-movie.genre
movie movie NN mov vie 1 O

what what WP wha hat 1 O
is be VBZ is is 1 O
the the DT the the 1 O
ratings rating NNS rat ngs 1 O
of of IN of of 1 O
action action NN act ion 1 B-movie.genre
movies movie NNS mov ies 1 O

movies movie NNS mov ies 1 O
patrick patrick VVP pat ick 1 B-actor.name
swayze swayze NNS swa yze 1 I-actor.name
played play VVN pla yed 1 O
in in IN in in 1 O

show show VV sho how 1 O
me me PP me me 1 O
a a DT a a 1 O
movie movie NN mov vie 1 O
that that WDT tha hat 1 O
starred star VVD sta red 1 O
patrick patrick NN pat ick 1 B-actor.name
swayze swayze NNS swa yze 1 I-actor.name

show show VV sho how 1 O
me me PP me me 1 O
short short JJ sho ort 1 B-movie.genre
films film NNS fil lms 1 O

movies movie NNS mov ies 1 O
by by IN by by 1 O
george george NN geo rge 1 B-director.name
lucas lucas NNS luc cas 1 I-director.name

list list NN lis ist 1 O
of of IN of of 1 O
all all DT all all 1 O
dutch dutch NN dut tch 1 B-country.name
movies movie NNS mov ies 1 O

please please UH ple ase 1 O
give give VV giv ive 1 O
me me PP me me 1 O
a a DT a a 1 O
dutch dutch NN dut tch 1 B-country.name
movie movie NN mov vie 1 O
listing listing NN lis ing 1 O

dutch dutch NN dut tch 1 B-country.name
movie movie NN mov vie 1 O
listing listing NN lis ing 1 O

show show VV sho how 1 O
me me PP me me 1 O
childrens childrens NN chi ens 1 O
movies movie NNS mov ies 1 O

movies movie NNS mov ies 1 O
tom tom NN tom tom 1 B-producer.name
cruise cruise NN cru ise 1 I-producer.name
produced produce VVD pro ced 1 O

what what WP wha hat 1 O
movies movie NNS mov ies 1 O
did do VVD did did 1 O
harry harry VV har rry 1 B-producer.name
weinstein weinstein NN wei ein 1 I-producer.name
produce produce NN pro uce 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
look look VV loo ook 1 O
for for IN for for 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
morgan morgan NN mor gan 1 B-producer.name
freeman freeman NN fre man 1 I-producer.name

i i NP i i 1 O
would would MD wou uld 1 O
like like VV lik ike 1 O
to to TO to to 1 O
find find VV fin ind 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
morgan morgan NN mor gan 1 B-producer.name
freeman freeman NN fre man 1 I-producer.name

look look NN loo ook 1 O
for for IN for for 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
morgan morgan NN mor gan 1 B-producer.name
freeman freeman NN fre man 1 I-producer.name

search search NN sea rch 1 O
for for IN for for 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
morgan morgan NN mor gan 1 B-producer.name
freeman freeman NN fre man 1 I-producer.name

what what WP wha hat 1 O
movies movie NNS mov ies 1 O
are be VBP are are 1 O
in in IN in in 1 O
bengali bengali NNS ben ali 1 B-movie.language

meryl meryl NN mer ryl 1 B-actor.name
streep streep NN str eep 1 I-actor.name
movies movie NNS mov ies 1 O

movies movie NNS mov ies 1 O
frances frances NNS fra ces 1 B-director.name
ford ford VVP for ord 1 I-director.name
copolla copolla NN cop lla 1 I-director.name

what what WP wha hat 1 O
movie movie NN mov vie 1 O
did do VVD did did 1 O
victor victor NN vic tor 1 B-director.name
fleming fleming VVG fle ing 1 I-director.name
direct direct JJ dir ect 1 O

movies movie NNS mov ies 1 O
from from IN fro rom 1 O
russia russia NN rus sia 1 B-country.name

search search NN sea rch 1 O
for for IN for for 1 O
films film NNS fil lms 1 O
produced produce VVN pro ced 1 O
in in IN in in 1 O
russia russia NN rus sia 1 B-country.name

find find VV fin ind 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
in in IN in in 1 O
russia russia NN rus sia 1 B-country.name

find find VV fin ind 1 O
all all DT all all 1 O
details detail NNS det ils 1 O
about about IN abo out 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
- - : - - 1 I-movie.name
a a DT a a 1 I-movie.name
new new JJ new new 1 I-movie.name
hope hope NN hop ope 1 I-movie.name
movie movie NN mov vie 1 O

show show VV sho how 1 O
all all DT all all 1 O
details detail NNS det ils 1 O
about about IN abo out 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
- - : - - 1 I-movie.name
a a DT a a 1 I-movie.name
new new JJ new new 1 I-movie.name
hope hope NN hop ope 1 I-movie.name
movie movie NN mov vie 1 O

get get VV get get 1 O
me me PP me me 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name

can can MD can can 1 O
you you PP you you 1 O
show show VV sho how 1 O
me me PP me me 1 O
details detail NNS det ils 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
: : : : : 1 I-movie.name
episode episode NN epi ode 1 I-movie.name
four four CD fou our 1 I-movie.name
- - : - - 1 I-movie.name
a a DT a a 1 I-movie.name
new new JJ new new 1 I-movie.name
hope hope NN hop ope 1 I-movie.name

give give VV giv ive 1 O
me me PP me me 1 O
detailed detailed JJ det led 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
: : : : : 1 I-movie.name
episode episode NN epi ode 1 I-movie.name
four four CD fou our 1 I-movie.name
- - : - - 1 I-movie.name
a a DT a a 1 I-movie.name
new new JJ new new 1 I-movie.name
hope hope NN hop ope 1 I-movie.name

i i NP i i 1 O
would would MD wou uld 1 O
like like VV lik ike 1 O
to to TO to to 1 O
get get VV get get 1 O
some some DT som ome 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
: : : : : 1 I-movie.name
episode episode NN epi ode 1 I-movie.name
four four CD fou our 1 I-movie.name
- - : - - 1 I-movie.name
a a DT a a 1 I-movie.name
new new JJ new new 1 I-movie.name
hope hope NN hop ope 1 I-movie.name

list list NN lis ist 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
movie movie NN mov vie 1 O
a a DT a a 1 I-movie.name
new new JJ new new 1 I-movie.name
hope hope NN hop ope 1 I-movie.name

find find VV fin ind 1 O
info info NN inf nfo 1 O
about about IN abo out 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
episode episode NN epi ode 1 I-movie.name
four four CD fou our 1 I-movie.name

get get VV get get 1 O
me me PP me me 1 O
info info NN inf nfo 1 O
on on IN on on 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
episode episode NN epi ode 1 I-movie.name
four four CD fou our 1 I-movie.name

get get VV get get 1 O
me me PP me me 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
episode episode NN epi ode 1 I-movie.name
four four CD fou our 1 I-movie.name
details detail NNS det ils 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
see see VV see see 1 O
info info NN inf nfo 1 O
about about IN abo out 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name

run run VV run run 1 O
a a DT a a 1 O
search search NN sea rch 1 O
for for IN for for 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name

show show VV sho how 1 O
me me PP me me 1 O
star star VV sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name

show show VV sho how 1 O
me me PP me me 1 O
star star VV sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name
page page NN pag age 1 O

star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name

take take VV tak ake 1 O
me me PP me me 1 O
to to TO to to 1 O
star star VV sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name
page page NN pag age 1 O

where where WRB whe ere 1 O
can can MD can can 1 O
i i NNS i i 1 O
watch watch VV wat tch 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
four four CD fou our 1 I-movie.name

tell tell VV tel ell 1 O
about about IN abo out 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
iv iv NN iv iv 1 I-movie.name

what what WP wha hat 1 O
is be VBZ is is 1 O
full full JJ ful ull 1 O
name name NN nam ame 1 O
of of IN of of 1 O
star star NN sta tar 1 B-movie.name
wars war NNS war ars 1 I-movie.name
iv iv NN iv iv 1 I-movie.name

darth darth NN dar rth 1 B-character.name
vader vader NN vad der 1 I-character.name

han han NP han han 1 B-character.name
solo solo NN sol olo 1 I-character.name

i i NP i i 1 O
only only RB onl nly 1 O
want want VVP wan ant 1 O
movies movie NNS mov ies 1 O
by by IN by by 1 O
sidney sidney NN sid ney 1 B-director.name
lumit lumit NN lum mit 1 I-director.name

movies movie NNS mov ies 1 O
with with IN wit ith 1 O
sally sally NN sal lly 1 B-actor.name
field field NN fie eld 1 I-actor.name

can can MD can can 1 O
you you PP you you 1 O
please please VV ple ase 1 O
open open JJ ope pen 1 O
page page NN pag age 1 O
about about RB abo out 1 O
in in IN in in 1 B-movie.name
july july JJ jul uly 1 I-movie.name
movie movie NN mov vie 1 O

display display NN dis lay 1 O
details detail NNS det ils 1 O
of of IN of of 1 O
in in IN in in 1 B-movie.name
july july JJ jul uly 1 I-movie.name
movie movie NN mov vie 1 O

exhibit exhibit NN exh bit 1 O
details detail NNS det ils 1 O
of of IN of of 1 O
in in IN in in 1 B-movie.name
july july JJ jul uly 1 I-movie.name
movie movie NN mov vie 1 O

in in IN in in 1 B-movie.name
july july JJ jul uly 1 I-movie.name
movie movie NN mov vie 1 O
page page NN pag age 1 O

about about IN abo out 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

find find VV fin ind 1 O
me me PP me me 1 O
the the DT the the 1 O
film film NN fil ilm 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

show show NN sho how 1 O
information information NN inf ion 1 O
for for IN for for 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
title title NN tit tle 1 O
in in IN in in 1 B-movie.name
july July NN jul uly 1 I-movie.name
with with IN wit ith 1 O
moritz Moritz NP mor itz 1 B-actor.name
bleibtreu bleibtreu NP ble reu 1 I-actor.name

give give VV giv ive 1 O
me me PP me me 1 O
details detail NNS det ils 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

i i NNS i i 1 O
want want VVP wan ant 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

i i NP i i 1 O
would would MD wou uld 1 O
like like VV lik ike 1 O
to to TO to to 1 O
get get VV get get 1 O
detailed detailed JJ det led 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

search search VV sea rch 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

show show NN sho how 1 O
data datum NNS dat ata 1 O
for for IN for for 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

show show VV sho how 1 O
me me PP me me 1 O
detailed detailed JJ det led 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

show show VV sho how 1 O
me me PP me me 1 O
more more JJR mor ore 1 O
details detail NNS det ils 1 O
for for IN for for 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

check check NN che eck 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july JJ jul uly 1 I-movie.name
information information NN inf ion 1 O

display display NN dis lay 1 O
information information NN inf ion 1 O
for for IN for for 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
in in IN in in 1 B-movie.name
july july RB jul uly 1 I-movie.name

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
see see VV see see 1 O
anne anne NN ann nne 1 B-actor.name
hathaway hathaway NN hat way 1 I-actor.name
's 's POS 's 's 1 O
latest late JJS lat est 1 O
movie movie NN mov vie 1 O

show show VV sho how 1 O
me me PP me me 1 O
anne anne NN ann nne 1 B-actor.name
hathaway hathaway NN hat way 1 I-actor.name
's 's POS 's 's 1 O
latest late JJS lat est 1 O
movie movie NN mov vie 1 O

show show VV sho how 1 O
me me PP me me 1 O
hathaway hathaway NN hat way 1 B-actor.name
's 's POS 's 's 1 O
recent recent JJ rec ent 1 O
movies movie NNS mov ies 1 O

what what WP wha hat 1 O
movies movie NNS mov ies 1 O
has have VHZ has has 1 O
jack jack NN jac ack 1 B-actor.name
black black NN bla ack 1 I-actor.name
been be VBN bee een 1 O
in in IN in in 1 O

angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name
movies movie NNS mov ies 1 O

in in IN in in 1 O
which which WDT whi ich 1 O
movies movie NNS mov ies 1 O
has have VHZ has has 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name
starred star VVD sta red 1 O

list list NN lis ist 1 O
of of IN of of 1 O
movies movie NNS mov ies 1 O
starring star VVG sta ing 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name

movies movie NNS mov ies 1 O
with with IN wit ith 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name

show show NN sho how 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name
movies movie NNS mov ies 1 O

show show VV sho how 1 O
me me PP me me 1 O
all all DT all all 1 O
movies movie NNS mov ies 1 O
for for IN for for 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name

show show NN sho how 1 O
movies movie NNS mov ies 1 O
with with IN wit ith 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name

what what WP wha hat 1 O
movies movie NNS mov ies 1 O
has have VHZ has has 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name
been be VBN bee een 1 O
in in IN in in 1 O

which which WDT whi ich 1 O
movies movie NNS mov ies 1 O
has have VHZ has has 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name
been be VBN bee een 1 O
in in IN in in 1 O

list list NN lis ist 1 O
movies movie NNS mov ies 1 O
starring star VVG sta ing 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name

list list NN lis ist 1 O
movies movie NNS mov ies 1 O
with with IN wit ith 1 O
angelina angelina NN ang ina 1 B-actor.name
jolie jolie NN jol lie 1 I-actor.name
in in IN in in 1 O
them them PP the hem 1 O

funny funny JJ fun nny 1 B-movie.genre
kids kid NNS kid ids 1 B-rating.name
movies movie NNS mov ies 1 O

movies movie NNS mov ies 1 O
about about IN abo out 1 O
basketball basketball NN bas all 1 B-movie.subject

can can MD can can 1 O
you you PP you you 1 O
locate locate VV loc ate 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

can can MD can can 1 O
you you PP you you 1 O
show show VV sho how 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

find find VV fin ind 1 O
all all DT all all 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

i i NNS i i 1 O
am be VBP am am 1 O
looking look VVG loo ing 1 O
for for IN for for 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

i i NNS i i 1 O
need need VVP nee eed 1 O
a a DT a a 1 O
list list NN lis ist 1 O
of of IN of of 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

please please UH ple ase 1 O
find find VV fin ind 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

will will MD wil ill 1 O
you you PP you you 1 O
provide provide VV pro ide 1 O
a a DT a a 1 O
list list NN lis ist 1 O
of of IN of of 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
by by IN by by 1 O
clint clint NN cli int 1 B-producer.name
eastwood eastwood NN eas ood 1 I-producer.name

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
see see VV see see 1 O
more more JJR mor ore 1 O
movies movie NNS mov ies 1 O
with with IN wit ith 1 O
katie Katie NP kat tie 1 B-actor.name
holmes Holmes NP hol mes 1 I-actor.name

find find VV fin ind 1 O
any any DT any any 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
horses horse NNS hor ses 1 B-movie.subject

what what WP wha hat 1 O
are be VBP are are 1 O
some some DT som ome 1 O
current current JJ cur ent 1 O
movies movie NNS mov ies 1 O
with with IN wit ith 1 O
horses horse NNS hor ses 1 B-movie.subject
as as IN as as 1 O
the the DT the the 1 O
main main JJ mai ain 1 O
topic topic NN top pic 1 O
of of IN of of 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O

johnny johnny NN joh nny 1 B-actor.name
depp depp NN dep epp 1 I-actor.name
movies movie NNS mov ies 1 O

bring bring VV bri ing 1 O
up up RP up up 1 O
black black JJ bla ack 1 B-movie.name
swan swan NN swa wan 1 I-movie.name
production production NN pro ion 1 O

all all PDT all all 1 O
the the DT the the 1 O
movies movie NNS mov ies 1 O
of of IN of of 1 O
karan karan NN kar ran 1 B-director.name
johar johar NN joh har 1 I-director.name

karan Karan NP kar ran 1 B-director.name
johar Johar NP joh har 1 I-director.name
's 's POS 's 's 1 O
movies movie NNS mov ies 1 O

find find VV fin ind 1 O
movies movie NNS mov ies 1 O
of of IN of of 1 O
karan karan NN kar ran 1 B-director.name
johar johar NN joh har 1 I-director.name

movies movie NNS mov ies 1 O
of of IN of of 1 O
karan karan NN kar ran 1 B-director.name
johar johar NN joh har 1 I-director.name

find find VV fin ind 1 O
director director NN dir tor 1 O
movies movie NNS mov ies 1 O

find find VV fin ind 1 O
a a DT a a 1 O
list list NN lis ist 1 O
of of IN of of 1 O
directors director NNS dir ors 1 O
and and CC and and 1 O
their their PP$ the eir 1 O
movies movie NNS mov ies 1 O

movies movie NNS mov ies 1 O
and and CC and and 1 O
who who WP who who 1 O
directed direct VVD dir ted 1 O
them them PP the hem 1 O

bring bring VV bri ing 1 O
up up RP up up 1 O
all all DT all all 1 O
director director NN dir tor 1 O
movies movie NNS mov ies 1 O

list list NN lis ist 1 O
director director NN dir tor 1 O
movies movie NNS mov ies 1 O

show show NN sho how 1 O
movies movie NNS mov ies 1 O
directed direct VVN dir ted 1 O
by by IN by by 1 O

i i NNS i i 1 O
want want VVP wan ant 1 O
to to TO to to 1 O
look look VV loo ook 1 O
up up RP up up 1 O
information information NN inf ion 1 O
about about IN abo out 1 O
the the DT the the 1 O
movie movie NN mov vie 1 O
hotel hotel NN hot tel 1 B-movie.name
transylvania transylvania NN tra nia 1 I-movie.name

will will NN wil ill 1 B-actor.name
ferrell ferrell NN fer ell 1 I-actor.name
been be VBN bee een 1 O
in in IN in in 1 O

what what WP wha hat 1 O
has have VHZ has has 1 O
will will NN wil ill 1 B-actor.name
ferrell ferrell NN fer ell 1 I-actor.name
done do VVN don one 1 O

find find VV fin ind 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
gambling gambling NN gam ing 1 B-movie.subject

find find VV fin ind 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
ice ice NN ice ice 1 B-movie.subject
skating skating NN ska ing 1 I-movie.subject

generate generate VV gen ate 1 O
a a DT a a 1 O
list list NN lis ist 1 O
of of IN of of 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
ice ice NN ice ice 1 B-movie.subject
skating skating NN ska ing 1 I-movie.subject

list list NN lis ist 1 O
ice ice NN ice ice 1 B-movie.subject
skating skating NN ska ing 1 I-movie.subject
movies movie NNS mov ies 1 O
please please VVP ple ase 1 O

are be VBP are are 1 O
there there RB the ere 1 O
any any DT any any 1 O
movies movie NNS mov ies 1 O
with with IN wit ith 1 O
ice ice NN ice ice 1 B-movie.subject
skating skating NN ska ing 1 I-movie.subject

please please UH ple ase 1 O
show show VV sho how 1 O
me me PP me me 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
ice ice NN ice ice 1 B-movie.subject
skating skating NN ska ing 1 I-movie.subject

search search NN sea rch 1 O
for for IN for for 1 O
movies movie NNS mov ies 1 O
about about IN abo out 1 O
ice ice NN ice ice 1 B-movie.subject
skating skating NN ska ing 1 I-movie.subject

are be VBP are are 1 O
there there RB the ere 1 O
any any DT any any 1 O
movies movie NNS mov ies 1 O
with with IN wit ith 1 O
skating skate VVG ska ing 1 B-movie.subject
on on IN on on 1 I-movie.subject
ice ice NN ice ice 1 I-movie.subject

find find VV fin ind 1 O
dreamworks dreamworks NN dre rks 1 B-producer.name
movies movie NNS mov ies 1 O
for for IN for for 1 B-rating.name
kids kid NNS kid ids 1 I-rating.name

where where WRB whe ere 1 O
can can MD can can 1 O
i i NNS i i 1 O
see see VV see see 1 O
a a DT a a 1 O
list list NN lis ist 1 O
of of IN of of 1 O
movies movie NNS mov ies 1 O
produced produce VVN pro ced 1 O
in in IN in in 1 O
great great JJ gre eat 1 B-country.name
britain britain NN bri ain 1 I-country.name

taye taye NN tay aye 1 B-actor.name
diggs diggs NNS dig ggs 1 I-actor.name
films film NNS fil lms 1 O

about about IN abo out 1 O
house house NN hou use 1 B-movie.name
at at IN at at 1 I-movie.name
the the DT the the 1 I-movie.name
end end NN end end 1 I-movie.name
of of IN of of 1 I-movie.name
the the DT the the 1 I-movie.name
street street NN str eet 1 I-movie.name

find find VV fin ind 1 O
me me PP me me 1 O
info info NN inf nfo 1 O
on on IN on on 1 O
house house NN hou use 1 B-movie.name
